serial_number,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
115,Polkadot,DOT,2020-12-13 23:59:59,4.995,4.7352,4.7407,4.8912,280953203.616,4339944731.179011
116,Polkadot,DOT,2020-12-14 23:59:59,5.0022,4.835,4.8915,4.8981,204385756.6847,4348029101.381825
117,Polkadot,DOT,2020-12-15 23:59:59,5.2826,4.8544,4.8979,5.2496,354033041.738,4672343779.188289
118,Polkadot,DOT,2020-12-16 23:59:59,5.3619,5.1248,5.2488,5.3593,508481878.3957,4771216325.541678
119,Polkadot,DOT,2020-12-17 23:59:59,5.7262,5.2925,5.3593,5.344,863948411.7676,4758675487.440699
120,Polkadot,DOT,2020-12-18 23:59:59,5.5039,5.2588,5.3442,5.3676,607402855.876,4785926664.190398
121,Polkadot,DOT,2020-12-19 23:59:59,5.5673,5.2877,5.3671,5.3389,517648631.3336,4761254336.880276
122,Polkadot,DOT,2020-12-20 23:59:59,5.4293,5.0906,5.3389,5.1885,519415555.2101,4628079243.349637
123,Polkadot,DOT,2020-12-21 23:59:59,5.4123,4.8064,5.1882,4.8905,665375357.6891,4365028372.702474
124,Polkadot,DOT,2020-12-22 23:59:59,5.1732,4.8148,4.8882,5.1548,697260531.8413,4603028363.423789
125,Polkadot,DOT,2020-12-23 23:59:59,5.1842,4.6191,5.1545,4.7106,665441294.8844,4207716404.036385
126,Polkadot,DOT,2020-12-24 23:59:59,5.1962,4.6553,4.712,5.1288,646511051.0963,4582660903.824909
127,Polkadot,DOT,2020-12-25 23:59:59,5.272,5.0435,5.1278,5.2142,512565394.4041,4659822224.3737335
128,Polkadot,DOT,2020-12-26 23:59:59,5.2739,5.0939,5.2149,5.1822,484934517.5638,4632413801.459907
129,Polkadot,DOT,2020-12-27 23:59:59,5.3944,4.9522,5.182,5.1362,784179880.7289,4592307413.217551
130,Polkadot,DOT,2020-12-28 23:59:59,6.6448,5.1221,5.1364,6.5888,1746628677.3318,5892566077.358182
131,Polkadot,DOT,2020-12-29 23:59:59,7.6071,6.1981,6.5828,7.5193,2717983832.2606,6727781086.981858
132,Polkadot,DOT,2020-12-30 23:59:59,7.6514,7.0881,7.5192,7.2543,2059017628.5913,6492175417.387
