serial_number,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
233,NEM,XEM,2015-11-20 23:59:59,0.0001,0.0001,0.0001,0.0001,69.0508,1020869.99989
234,NEM,XEM,2015-11-21 23:59:59,0.0001,0.0001,0.0001,0.0001,777.998,929087.999897
235,NEM,XEM,2015-11-22 23:59:59,0.0001,0.0001,0.0001,0.0001,686.364,898010.9999
236,NEM,XEM,2015-11-23 23:59:59,0.0001,0.0001,0.0001,0.0001,92.2066,955196.999894
237,NEM,XEM,2015-11-24 23:59:59,0.0001,0.0001,0.0001,0.0001,179.046,897114.5999
238,NEM,XEM,2015-11-25 23:59:59,0.0001,0.0001,0.0001,0.0001,772.207,974087.999892
239,NEM,XEM,2015-11-26 23:59:59,0.0001,0.0001,0.0001,0.0001,696.399,1003328.99989
240,NEM,XEM,2015-11-27 23:59:59,0.0001,0.0001,0.0001,0.0001,1016.1,836170.199907
241,NEM,XEM,2015-11-28 23:59:59,0.0001,0.0001,0.0001,0.0001,946.234,959093.999893
242,NEM,XEM,2015-11-29 23:59:59,0.0001,0.0001,0.0001,0.0001,246.75,934226.999896
243,NEM,XEM,2015-11-30 23:59:59,0.0001,0.0001,0.0001,0.0001,223.961,950732.999894
244,NEM,XEM,2015-12-01 23:59:59,0.0001,0.0001,0.0001,0.0001,1860.45,1044089.99988
245,NEM,XEM,2015-12-02 23:59:59,0.0001,0.0001,0.0001,0.0001,3449.0901,921923.999898
246,NEM,XEM,2015-12-03 23:59:59,0.0001,0.0001,0.0001,0.0001,1770.8101,975095.999892
247,NEM,XEM,2015-12-04 23:59:59,0.0001,0.0001,0.0001,0.0001,1096.1,1058129.99988
248,NEM,XEM,2015-12-05 23:59:59,0.0001,0.0001,0.0001,0.0001,164.789,1062827.99988
249,NEM,XEM,2015-12-06 23:59:59,0.0001,0.0001,0.0001,0.0001,2132.55,937322.999896
250,NEM,XEM,2015-12-07 23:59:59,0.0001,0.0001,0.0001,0.0001,792.476,1138355.99987
251,NEM,XEM,2015-12-08 23:59:59,0.0001,0.0001,0.0001,0.0001,1171.9399,1197953.99987
