serial_number,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
167,Bitcoin,BTC,2013-10-12 23:59:59,135.66,130.56,130.9,135.19,0.0,1599426130.5
168,Bitcoin,BTC,2013-10-13 23:59:59,138.66,134.55,135.19,138.13,0.0,1634968838.5
169,Bitcoin,BTC,2013-10-14 23:59:59,144.12,138.9,139.27,140.52,0.0,1664129178.0
170,Bitcoin,BTC,2013-10-15 23:59:59,145.39,139.13,140.77,145.24,0.0,1720981439.0
171,Bitcoin,BTC,2013-10-16 23:59:59,152.23,142.43,145.65,142.55,0.0,1689851847.5
172,Bitcoin,BTC,2013-10-17 23:59:59,147.42,142.41,142.41,146.25,0.0,1734327562.5
173,Bitcoin,BTC,2013-10-18 23:59:59,155.96,145.57,146.37,155.96,0.0,1850219763.0
174,Bitcoin,BTC,2013-10-19 23:59:59,177.48,155.7,155.91,172.42,0.0,2046457290.5
175,Bitcoin,BTC,2013-10-20 23:59:59,174.91,168.95,171.66,174.61,0.0,2073319140.0
176,Bitcoin,BTC,2013-10-21 23:59:59,184.82,174.8,174.8,182.21,0.0,2164518142.5
177,Bitcoin,BTC,2013-10-22 23:59:59,196.27,182.65,182.65,193.76,0.0,2302910260.0
178,Bitcoin,BTC,2013-10-23 23:59:59,213.62,192.38,193.36,213.62,0.0,2540139398.5
179,Bitcoin,BTC,2013-10-24 23:59:59,217.42,168.52,214.3,198.23,0.0,2358198593.25
180,Bitcoin,BTC,2013-10-25 23:59:59,198.87,168.5,197.69,186.69,0.0,2222012383.5
181,Bitcoin,BTC,2013-10-26 23:59:59,188.41,175.75,187.45,177.32,0.0,2111296044.0
182,Bitcoin,BTC,2013-10-27 23:59:59,196.44,176.6,176.6,196.44,0.0,2339831217.0
183,Bitcoin,BTC,2013-10-28 23:59:59,198.62,192.06,196.21,198.55,0.0,2365837416.25
184,Bitcoin,BTC,2013-10-29 23:59:59,204.79,198.55,198.55,204.39,0.0,2436241934.25
185,Bitcoin,BTC,2013-10-30 23:59:59,209.16,199.97,204.39,199.97,0.0,2384492272.5
186,Bitcoin,BTC,2013-10-31 23:59:59,205.18,198.85,199.83,204.0,0.0,2433658800.0
187,Bitcoin,BTC,2013-11-01 23:59:59,206.65,202.13,203.9,206.18,0.0,2460742836.5
188,Bitcoin,BTC,2013-11-02 23:59:59,207.76,201.65,205.81,206.22,0.0,2462261644.5
189,Bitcoin,BTC,2013-11-03 23:59:59,215.05,203.99,205.99,215.05,0.0,2568713111.25
190,Bitcoin,BTC,2013-11-04 23:59:59,231.01,213.94,214.66,229.1,0.0,2737659087.5
191,Bitcoin,BTC,2013-11-05 23:59:59,250.66,226.22,229.21,245.24,0.0,2931598960.0
192,Bitcoin,BTC,2013-11-06 23:59:59,263.0,244.78,244.78,262.5,0.0,3138994687.5
193,Bitcoin,BTC,2013-11-07 23:59:59,304.17,261.55,261.68,296.41,0.0,3545560086.75
194,Bitcoin,BTC,2013-11-08 23:59:59,338.66,296.93,297.85,338.11,0.0,4045494602.75
195,Bitcoin,BTC,2013-11-09 23:59:59,370.82,319.71,338.58,339.11,0.0,4058705857.0
196,Bitcoin,BTC,2013-11-10 23:59:59,350.7,277.24,348.82,326.62,0.0,3910613094.5
197,Bitcoin,BTC,2013-11-11 23:59:59,351.27,311.78,325.41,342.44,0.0,4101635027.0
198,Bitcoin,BTC,2013-11-12 23:59:59,362.81,342.8,343.06,360.33,0.0,4317726291.0
199,Bitcoin,BTC,2013-11-13 23:59:59,414.05,359.8,360.97,407.37,0.0,4883103453.0
200,Bitcoin,BTC,2013-11-14 23:59:59,425.9,395.19,406.41,420.2,0.0,5038817795.0
201,Bitcoin,BTC,2013-11-15 23:59:59,437.89,396.11,419.41,417.95,0.0,5013561020.0
202,Bitcoin,BTC,2013-11-16 23:59:59,450.26,415.57,417.28,440.22,0.0,5282849104.5
203,Bitcoin,BTC,2013-11-17 23:59:59,500.58,440.24,440.96,492.11,0.0,5907842063.75
204,Bitcoin,BTC,2013-11-18 23:59:59,703.78,494.94,496.58,703.56,0.0,8449069629.0
205,Bitcoin,BTC,2013-11-19 23:59:59,806.11,456.39,712.76,584.61,0.0,7022949160.5
206,Bitcoin,BTC,2013-11-20 23:59:59,599.65,448.45,577.98,590.83,0.0,7100077963.75
207,Bitcoin,BTC,2013-11-21 23:59:59,733.4,577.29,594.32,722.43,0.0,8684240726.25
208,Bitcoin,BTC,2013-11-22 23:59:59,780.85,668.13,724.07,771.44,0.0,9276681716.0
209,Bitcoin,BTC,2013-11-23 23:59:59,844.97,771.7,771.7,797.82,0.0,9597335799.0
210,Bitcoin,BTC,2013-11-24 23:59:59,807.36,722.87,795.63,774.25,0.0,9317034156.25
211,Bitcoin,BTC,2013-11-25 23:59:59,810.68,754.43,773.02,799.11,0.0,9619646224.5
212,Bitcoin,BTC,2013-11-26 23:59:59,928.54,800.8,805.73,928.1,0.0,11176110592.5
213,Bitcoin,BTC,2013-11-27 23:59:59,1001.96,891.68,923.85,1001.96,0.0,12069885699.0
214,Bitcoin,BTC,2013-11-28 23:59:59,1077.5601,962.17,1003.38,1031.95,0.0,12435823060.0
215,Bitcoin,BTC,2013-11-29 23:59:59,1146.97,1000.64,1042.01,1131.97,0.0,13646039846.2
216,Bitcoin,BTC,2013-11-30 23:59:59,1156.14,1106.61,1129.37,1129.4301,0.0,13620389320.8
217,Bitcoin,BTC,2013-12-01 23:59:59,1133.08,801.82,1128.92,955.85,0.0,11531708947.5
218,Bitcoin,BTC,2013-12-02 23:59:59,1055.42,938.41,951.42,1043.33,0.0,12591271605.5
219,Bitcoin,BTC,2013-12-03 23:59:59,1096.0,1011.21,1046.4,1078.28,0.0,13018451838.0
220,Bitcoin,BTC,2013-12-04 23:59:59,1156.12,1070.16,1077.58,1151.17,0.0,13903428350.5
221,Bitcoin,BTC,2013-12-05 23:59:59,1154.36,897.11,1152.73,1045.11,0.0,12626914509.0
222,Bitcoin,BTC,2013-12-06 23:59:59,1042.38,829.45,1042.38,829.45,0.0,10025645095.0
223,Bitcoin,BTC,2013-12-07 23:59:59,854.64,640.22,835.32,698.23,0.0,8442962248.5
224,Bitcoin,BTC,2013-12-08 23:59:59,802.51,670.88,697.31,795.87,0.0,9627500112.75
225,Bitcoin,BTC,2013-12-09 23:59:59,921.93,780.9,793.8,893.19,0.0,10808715487.5
226,Bitcoin,BTC,2013-12-10 23:59:59,997.23,892.32,892.32,988.51,0.0,11966951485.5
227,Bitcoin,BTC,2013-12-11 23:59:59,1001.58,834.23,989.07,878.48,0.0,10638546534.0
228,Bitcoin,BTC,2013-12-12 23:59:59,901.94,844.95,882.78,873.26,0.0,10578889955.0
229,Bitcoin,BTC,2013-12-13 23:59:59,941.79,860.05,874.98,892.58,0.0,10816819988.0
230,Bitcoin,BTC,2013-12-14 23:59:59,904.65,858.36,899.85,872.6,0.0,10578987915.0
231,Bitcoin,BTC,2013-12-15 23:59:59,886.16,825.0,875.29,876.12,0.0,10625517651.0
232,Bitcoin,BTC,2013-12-16 23:59:59,882.25,668.25,880.33,705.97,0.0,8565534010.0
233,Bitcoin,BTC,2013-12-17 23:59:59,754.83,630.88,706.37,682.12,0.0,8279623719.0
234,Bitcoin,BTC,2013-12-18 23:59:59,679.32,420.51,678.2,522.7,0.0,6347159167.5
235,Bitcoin,BTC,2013-12-19 23:59:59,707.23,502.89,519.06,691.96,0.0,8406397153.0
236,Bitcoin,BTC,2013-12-20 23:59:59,729.16,595.33,694.22,625.32,0.0,7599576492.0
237,Bitcoin,BTC,2013-12-21 23:59:59,654.27,579.17,619.9,605.66,0.0,7363114610.5
238,Bitcoin,BTC,2013-12-22 23:59:59,666.74,585.64,601.78,617.18,0.0,7505757422.5
239,Bitcoin,BTC,2013-12-23 23:59:59,680.91,611.04,613.06,673.41,0.0,8192487201.75
240,Bitcoin,BTC,2013-12-24 23:59:59,684.39,645.71,672.36,665.58,0.0,8100042042.0
241,Bitcoin,BTC,2013-12-25 23:59:59,682.7,649.48,666.31,682.21,0.0,8305173374.25
242,Bitcoin,BTC,2013-12-26 23:59:59,777.75,683.94,683.94,761.98,0.0,9279735331.0
243,Bitcoin,BTC,2013-12-27 23:59:59,777.51,713.6,763.28,735.07,46862700.0,8955394563.5
244,Bitcoin,BTC,2013-12-28 23:59:59,747.06,705.35,737.98,727.83,32505800.0,8869918644.0
245,Bitcoin,BTC,2013-12-29 23:59:59,748.61,714.44,728.05,745.05,19011300.0,9082103621.25
246,Bitcoin,BTC,2013-12-30 23:59:59,766.6,740.24,741.35,756.13,20707700.0,9217167990.25
247,Bitcoin,BTC,2013-12-31 23:59:59,760.58,738.17,760.32,754.01,20897300.0,9191325349.25
248,Bitcoin,BTC,2014-01-01 23:59:59,775.35,754.97,754.97,771.4,22489400.0,9403308145.0
249,Bitcoin,BTC,2014-01-02 23:59:59,820.31,767.21,773.44,802.39,38489500.0,9781073920.75
250,Bitcoin,BTC,2014-01-03 23:59:59,834.15,789.12,802.85,818.72,37810100.0,9980135396.0
251,Bitcoin,BTC,2014-01-04 23:59:59,859.51,801.67,823.27,859.51,38005000.0,10477362436.8
252,Bitcoin,BTC,2014-01-05 23:59:59,952.4,854.52,858.55,933.53,72898496.0,11379660685.2
253,Bitcoin,BTC,2014-01-06 23:59:59,1017.12,905.71,936.05,953.29,85565696.0,11620533603.2
254,Bitcoin,BTC,2014-01-07 23:59:59,965.74,802.0,946.49,802.0,81311696.0,9808299600.0
255,Bitcoin,BTC,2014-01-08 23:59:59,870.68,776.18,795.99,842.72,74175600.0,10310363180.0
256,Bitcoin,BTC,2014-01-09 23:59:59,864.36,804.14,841.47,846.86,59998600.0,10365397028.0
257,Bitcoin,BTC,2014-01-10 23:59:59,871.19,822.6,846.69,868.48,31876800.0,10634081648.0
258,Bitcoin,BTC,2014-01-11 23:59:59,921.48,861.72,867.32,913.95,44754200.0,11195636163.8
